x,y,z,eta_at,eta_cos,eta_ref,eta_sb,eta_trunc,eta
-273.176000,-74.645000,4.000000,0.960422,0.872801,0.920000,0.863281,1.000000,0.665759
-268.274000,-90.698000,4.000000,0.960422,0.858780,0.920000,0.789062,1.000000,0.598747
-262.430000,-106.431000,4.000000,0.960422,0.844114,0.920000,0.718750,1.000000,0.536079
-255.664000,-121.791000,4.000000,0.960422,0.828820,0.920000,0.671875,1.000000,0.492038
-248.000000,-136.722000,4.000000,0.960422,0.812919,0.920000,0.617188,1.000000,0.443317
-239.465000,-151.174000,4.000000,0.960422,0.796432,0.920000,0.699219,1.000000,0.492053
-230.089000,-165.094000,4.000000,0.960422,0.779381,0.920000,0.750000,1.000000,0.516489
-219.904000,-178.435000,4.000000,0.960422,0.761790,0.920000,0.843750,1.000000,0.567935
-208.948000,-191.149000,4.000000,0.960422,0.743685,0.920000,0.929688,1.000000,0.610908
-197.257000,-203.192000,4.000000,0.960422,0.725094,0.920000,1.000000,1.000000,0.640684
-184.873000,-214.520000,4.000000,0.960422,0.706046,0.920000,1.000000,1.000000,0.623854
-171.840000,-225.096000,4.000000,0.960422,0.686572,0.920000,1.000000,1.000000,0.606647
-158.204000,-234.880000,4.000000,0.960422,0.666709,0.920000,1.000000,1.000000,0.589096
-144.011000,-243.840000,4.000000,0.960422,0.646490,0.920000,1.000000,1.000000,0.571231
-129.313000,-251.943000,4.000000,0.960422,0.625958,0.920000,1.000000,1.000000,0.553089
-114.161000,-259.161000,4.000000,0.960422,0.605156,0.920000,1.000000,1.000000,0.534709
-98.608000,-265.469000,4.000000,0.960422,0.584133,0.920000,0.976562,1.000000,0.504036
-82.708000,-270.844000,4.000000,0.960422,0.562940,0.920000,0.941406,1.000000,0.468262
-66.518000,-275.268000,4.000000,0.960422,0.541638,0.920000,0.859375,1.000000,0.411284
-50.094000,-278.725000,4.000000,0.960422,0.520293,0.920000,0.746094,1.000000,0.342998
-33.494000,-281.203000,4.000000,0.960422,0.498977,0.920000,0.671875,1.000000,0.296223
-16.776000,-282.694000,4.000000,0.960422,0.477776,0.920000,0.750000,1.000000,0.316618
0.000000,-283.191000,4.000000,0.960422,0.456786,0.920000,0.843750,0.000000,0.000000
16.776000,-282.694000,4.000000,0.960422,0.436115,0.920000,1.000000,1.000000,0.385346
33.494000,-281.203000,4.000000,0.960422,0.415889,0.920000,1.000000,1.000000,0.367475
50.094000,-278.725000,4.000000,0.960422,0.396252,0.920000,1.000000,1.000000,0.350124
66.518000,-275.268000,4.000000,0.960422,0.377372,0.920000,1.000000,1.000000,0.333441
82.708000,-270.844000,4.000000,0.960422,0.359438,0.920000,1.000000,1.000000,0.317595
98.608000,-265.469000,4.000000,0.960422,0.342666,0.920000,1.000000,1.000000,0.302776
114.161000,-259.161000,4.000000,0.960422,0.327300,0.920000,1.000000,1.000000,0.289199
129.313000,-251.943000,4.000000,0.960422,0.313603,0.920000,1.000000,1.000000,0.277096
144.011000,-243.840000,4.000000,0.960422,0.301854,0.920000,1.000000,1.000000,0.266714
158.204000,-234.880000,4.000000,0.960422,0.292330,0.920000,1.000000,1.000000,0.258299
171.840000,-225.096000,4.000000,0.960422,0.285290,0.920000,1.000000,1.000000,0.252079
184.873000,-214.520000,4.000000,0.960422,0.280946,0.920000,1.000000,0.992188,0.246301
197.257000,-203.192000,4.000000,0.960422,0.279439,0.920000,1.000000,1.000000,0.246909
208.948000,-191.149000,4.000000,0.960422,0.280821,0.920000,1.000000,0.984375,0.244253
219.904000,-178.435000,4.000000,0.960422,0.285044,0.920000,1.000000,1.000000,0.251862
230.089000,-165.094000,4.000000,0.960422,0.291971,0.920000,1.000000,1.000000,0.257983
239.465000,-151.174000,4.000000,0.960422,0.301392,0.920000,1.000000,1.000000,0.266307
248.000000,-136.722000,4.000000,0.960422,0.313051,0.920000,1.000000,1.000000,0.276609
255.664000,-121.791000,4.000000,0.960422,0.326669,0.920000,1.000000,1.000000,0.288641
262.430000,-106.431000,4.000000,0.960422,0.341969,0.920000,0.906250,1.000000,0.273833
268.274000,-90.698000,4.000000,0.960422,0.358684,0.920000,0.843750,1.000000,0.267409
273.176000,-74.645000,4.000000,0.960422,0.376574,0.920000,0.824219,1.000000,0.274247
277.118000,-58.331000,4.000000,0.960422,0.395417,0.920000,0.964844,1.000000,0.337103
280.087000,-41.812000,4.000000,0.960422,0.415024,0.920000,1.000000,1.000000,0.366710
282.072000,-25.146000,4.000000,0.960422,0.435228,0.920000,1.000000,1.000000,0.384562
283.067000,-8.392000,4.000000,0.960422,0.455882,0.920000,1.000000,1.000000,0.402812
296.174000,17.250000,4.000000,0.959042,0.484412,0.920000,1.000000,1.000000,0.427405
294.670000,34.442000,4.000000,0.959042,0.505449,0.920000,1.000000,1.000000,0.445967
292.169000,51.517000,4.000000,0.959042,0.526551,0.920000,1.000000,1.000000,0.464586
288.679000,68.418000,4.000000,0.959042,0.547643,0.920000,1.000000,1.000000,0.483195
284.213000,85.088000,4.000000,0.959042,0.568658,0.920000,1.000000,1.000000,0.501738
278.784000,101.469000,4.000000,0.959042,0.589538,0.920000,1.000000,1.000000,0.520160
272.413000,117.507000,4.000000,0.959042,0.610229,0.920000,1.000000,1.000000,0.538416
265.120000,133.148000,4.000000,0.959042,0.630683,0.920000,1.000000,1.000000,0.556463
256.929000,148.338000,4.000000,0.959042,0.650857,0.920000,1.000000,1.000000,0.574264
247.869000,163.026000,4.000000,0.959042,0.670711,0.920000,0.984375,1.000000,0.582534
237.971000,177.163000,4.000000,0.959042,0.690208,0.920000,0.925781,1.000000,0.563785
227.267000,190.700000,4.000000,0.959042,0.709314,0.920000,0.851562,1.000000,0.532943
215.794000,203.592000,4.000000,0.959042,0.727998,0.920000,0.816406,1.000000,0.524399
203.592000,215.794000,4.000000,0.959042,0.746229,0.920000,0.843750,1.000000,0.555535
190.700000,227.267000,4.000000,0.959042,0.763983,0.920000,0.867188,1.000000,0.584551
177.163000,237.971000,4.000000,0.959042,0.781233,0.920000,0.835938,1.000000,0.576209
163.026000,247.869000,4.000000,0.959042,0.797955,0.920000,0.812500,1.000000,0.572041
148.338000,256.929000,4.000000,0.959042,0.814127,0.920000,0.789062,1.000000,0.566799
133.148000,265.120000,4.000000,0.959042,0.829728,0.920000,0.765625,1.000000,0.560502
117.507000,272.413000,4.000000,0.959042,0.844738,0.920000,0.742188,1.000000,0.553173
101.469000,278.784000,4.000000,0.959042,0.859138,0.920000,0.671875,1.000000,0.509304
85.088000,284.213000,4.000000,0.959042,0.872911,0.920000,0.644531,1.000000,0.496409
68.418000,288.679000,4.000000,0.959042,0.886042,0.920000,0.644531,1.000000,0.503876
51.517000,292.169000,4.000000,0.959042,0.898514,0.920000,0.617188,1.000000,0.489291
34.442000,294.670000,4.000000,0.959042,0.910313,0.920000,0.589844,1.000000,0.473754
17.250000,296.174000,4.000000,0.959042,0.921426,0.920000,0.589844,1.000000,0.479538
0.000000,296.676000,4.000000,0.959042,0.931841,0.920000,0.597656,0.000000,0.000000
-17.250000,296.174000,4.000000,0.959042,0.941545,0.920000,0.609375,1.000000,0.506234
-34.442000,294.670000,4.000000,0.959042,0.950529,0.920000,0.632812,1.000000,0.530721
-51.517000,292.169000,4.000000,0.959042,0.958783,0.920000,0.671875,1.000000,0.568374
-68.418000,288.679000,4.000000,0.959042,0.966298,0.920000,0.671875,1.000000,0.572829
-85.088000,284.213000,4.000000,0.959042,0.973065,0.920000,0.699219,1.000000,0.600317
-101.469000,278.784000,4.000000,0.959042,0.979078,0.920000,0.726562,1.000000,0.627647
-117.507000,272.413000,4.000000,0.959042,0.984330,0.920000,0.726562,1.000000,0.631014
-133.148000,265.120000,4.000000,0.959042,0.988816,0.920000,0.753906,1.000000,0.657746
-148.338000,256.929000,4.000000,0.959042,0.992531,0.920000,0.781250,1.000000,0.684163
-163.026000,247.869000,4.000000,0.959042,0.995471,0.920000,0.808594,1.000000,0.710206
-177.163000,237.971000,4.000000,0.959042,0.997633,0.920000,0.808594,1.000000,0.711749
-190.700000,227.267000,4.000000,0.959042,0.999015,0.920000,0.835938,1.000000,0.736837
-203.592000,215.794000,4.000000,0.959042,0.999615,0.920000,0.863281,1.000000,0.761396
-215.794000,203.592000,4.000000,0.959042,0.999433,0.920000,0.843750,1.000000,0.744034
-227.267000,190.700000,4.000000,0.959042,0.998469,0.920000,0.832031,1.000000,0.732993
-237.971000,177.163000,4.000000,0.959042,0.996724,0.920000,0.820312,1.000000,0.721406
-247.869000,163.026000,4.000000,0.959042,0.994200,0.920000,0.789062,1.000000,0.692166
-256.929000,148.338000,4.000000,0.959042,0.990899,0.920000,0.769531,1.000000,0.672792
-265.120000,133.148000,4.000000,0.959042,0.986825,0.920000,0.757812,1.000000,0.659823
-272.413000,117.507000,4.000000,0.959042,0.981982,0.920000,0.796875,1.000000,0.690429
-278.784000,101.469000,4.000000,0.959042,0.976375,0.920000,0.765625,1.000000,0.659566
-284.213000,85.088000,4.000000,0.959042,0.970010,0.920000,0.765625,1.000000,0.655266
-288.679000,68.418000,4.000000,0.959042,0.962894,0.920000,0.796875,1.000000,0.677009
-292.169000,51.517000,4.000000,0.959042,0.955035,0.920000,0.812500,1.000000,0.684649
-294.670000,34.442000,4.000000,0.959042,0.946440,0.920000,0.882812,1.000000,0.737203
-296.174000,17.250000,4.000000,0.959042,0.937119,0.920000,0.906250,1.000000,0.749322
-296.676000,0.000000,4.000000,0.959042,0.927083,0.920000,0.917969,1.000000,0.750883
-296.174000,-17.250000,4.000000,0.959042,0.916342,0.920000,0.960938,1.000000,0.776923
-294.670000,-34.442000,4.000000,0.959042,0.904908,0.920000,0.976562,1.000000,0.779704
-292.169000,-51.517000,4.000000,0.959042,0.892794,0.920000,0.992188,1.000000,0.781575
-288.679000,-68.418000,4.000000,0.959042,0.880014,0.920000,1.000000,1.000000,0.776453
-284.213000,-85.088000,4.000000,0.959042,0.866582,0.920000,1.000000,1.000000,0.764602
-278.784000,-101.469000,4.000000,0.959042,0.852515,0.920000,1.000000,1.000000,0.752190
-272.413000,-117.507000,4.000000,0.959042,0.837830,0.920000,1.000000,1.000000,0.739233
-265.120000,-133.148000,4.000000,0.959042,0.822542,0.920000,1.000000,1.000000,0.725744
-256.929000,-148.338000,4.000000,0.959042,0.806673,0.920000,1.000000,1.000000,0.711743
-247.869000,-163.026000,4.000000,0.959042,0.790243,0.920000,1.000000,1.000000,0.697246
-237.971000,-177.163000,4.000000,0.959042,0.773272,0.920000,1.000000,1.000000,0.682273
-227.267000,-190.700000,4.000000,0.959042,0.755785,0.920000,1.000000,1.000000,0.666843
-215.794000,-203.592000,4.000000,0.959042,0.737805,0.920000,1.000000,1.000000,0.650979
-203.592000,-215.794000,4.000000,0.959042,0.719360,0.920000,1.000000,1.000000,0.634705
-190.700000,-227.267000,4.000000,0.959042,0.700476,0.920000,1.000000,1.000000,0.618043
-177.163000,-237.971000,4.000000,0.959042,0.681184,0.920000,1.000000,1.000000,0.601021
-163.026000,-247.869000,4.000000,0.959042,0.661517,0.920000,1.000000,1.000000,0.583669
-148.338000,-256.929000,4.000000,0.959042,0.641509,0.920000,0.960938,1.000000,0.543906
-133.148000,-265.120000,4.000000,0.959042,0.621199,0.920000,0.960938,1.000000,0.526686
-117.507000,-272.413000,4.000000,0.959042,0.600629,0.920000,0.929688,1.000000,0.492684
-101.469000,-278.784000,4.000000,0.959042,0.579844,0.920000,0.929688,1.000000,0.475635
-85.088000,-284.213000,4.000000,0.959042,0.558895,0.920000,0.894531,1.000000,0.441114
-68.418000,-288.679000,4.000000,0.959042,0.537836,0.920000,0.894531,1.000000,0.424493
-51.517000,-292.169000,4.000000,0.959042,0.516730,0.920000,0.859375,1.000000,0.391807
-34.442000,-294.670000,4.000000,0.959042,0.495649,0.920000,0.859375,1.000000,0.375822
-17.250000,-296.174000,4.000000,0.959042,0.474670,0.920000,0.843750,1.000000,0.353371
0.000000,-296.676000,4.000000,0.959042,0.453883,0.920000,0.843750,0.000000,0.000000
17.250000,-296.174000,4.000000,0.959042,0.433393,0.920000,0.832031,1.000000,0.318161
34.442000,-294.670000,4.000000,0.959042,0.413317,0.920000,0.812500,1.000000,0.296300
51.517000,-292.169000,4.000000,0.959042,0.393792,0.920000,0.835938,1.000000,0.290447
68.418000,-288.679000,4.000000,0.959042,0.374975,0.920000,0.835938,1.000000,0.276568
85.088000,-284.213000,4.000000,0.959042,0.357045,0.920000,0.863281,1.000000,0.271957
101.469000,-278.784000,4.000000,0.959042,0.340211,0.920000,0.886719,1.000000,0.266170
117.507000,-272.413000,4.000000,0.959042,0.324702,0.920000,0.917969,1.000000,0.262990
133.148000,-265.120000,4.000000,0.959042,0.310774,0.920000,0.960938,1.000000,0.263490
148.338000,-256.929000,4.000000,0.959042,0.298697,0.920000,1.000000,1.000000,0.263546
163.026000,-247.869000,4.000000,0.959042,0.288748,0.920000,1.000000,1.000000,0.254767
177.163000,-237.971000,4.000000,0.959042,0.281187,0.920000,1.000000,1.000000,0.248096
190.700000,-227.267000,4.000000,0.959042,0.276237,0.920000,1.000000,0.984375,0.239921
203.592000,-215.794000,4.000000,0.959042,0.274057,0.920000,1.000000,0.953125,0.230471
215.794000,-203.592000,4.000000,0.959042,0.274720,0.920000,1.000000,0.976562,0.236709
227.267000,-190.700000,4.000000,0.959042,0.278203,0.920000,1.000000,1.000000,0.245464
237.971000,-177.163000,4.000000,0.959042,0.284392,0.920000,1.000000,1.000000,0.250924
247.869000,-163.026000,4.000000,0.959042,0.293095,0.920000,1.000000,1.000000,0.258603
256.929000,-148.338000,4.000000,0.959042,0.304067,0.920000,1.000000,1.000000,0.268284
265.120000,-133.148000,4.000000,0.959042,0.317040,0.920000,1.000000,1.000000,0.279730
272.413000,-117.507000,4.000000,0.959042,0.331737,0.920000,1.000000,1.000000,0.292698
278.784000,-101.469000,4.000000,0.959042,0.347893,0.920000,1.000000,1.000000,0.306952
284.213000,-85.088000,4.000000,0.959042,0.365263,0.920000,1.000000,1.000000,0.322279
288.679000,-68.418000,4.000000,0.959042,0.383630,0.920000,1.000000,1.000000,0.338484
292.169000,-51.517000,4.000000,0.959042,0.402798,0.920000,1.000000,1.000000,0.355396
294.670000,-34.442000,4.000000,0.959042,0.422597,0.920000,1.000000,1.000000,0.372866
296.174000,-17.250000,4.000000,0.959042,0.442882,0.920000,1.000000,1.000000,0.390763
296.676000,0.000000,4.000000,0.959042,0.463524,0.920000,1.000000,1.000000,0.408976
310.046000,8.472000,4.000000,0.957665,0.470823,0.920000,1.000000,1.000000,0.414819
309.120000,25.391000,4.000000,0.957665,0.490663,0.920000,1.000000,1.000000,0.432299
307.273000,42.234000,4.000000,0.957665,0.510593,0.920000,1.000000,1.000000,0.449859
304.508000,58.951000,4.000000,0.957665,0.530549,0.920000,0.988281,1.000000,0.461963
300.834000,75.492000,4.000000,0.957665,0.550470,0.920000,0.906250,1.000000,0.439524
296.263000,91.807000,4.000000,0.957665,0.570303,0.920000,0.804688,1.000000,0.404328
290.807000,107.849000,4.000000,0.957665,0.590002,0.920000,0.671875,1.000000,0.349256
284.484000,123.569000,4.000000,0.957665,0.609524,0.920000,0.617188,1.000000,0.331443
277.311000,138.920000,4.000000,0.957665,0.628829,0.920000,0.687500,1.000000,0.380896
269.311000,153.856000,4.000000,0.957665,0.647881,0.920000,0.777344,1.000000,0.443721
260.507000,168.333000,4.000000,0.957665,0.666649,0.920000,0.878906,1.000000,0.516228
250.926000,182.308000,4.000000,0.957665,0.685101,0.920000,0.957031,1.000000,0.577673
240.596000,195.739000,4.000000,0.957665,0.703210,0.920000,0.890625,1.000000,0.551800
229.548000,208.586000,4.000000,0.957665,0.720950,0.920000,0.835938,1.000000,0.530983
217.814000,220.810000,4.000000,0.957665,0.738296,0.920000,0.863281,1.000000,0.561544
205.431000,232.375000,4.000000,0.957665,0.755224,0.920000,0.859375,1.000000,0.571821
192.435000,243.247000,4.000000,0.957665,0.771714,0.920000,0.906250,1.000000,0.616177
178.864000,253.393000,4.000000,0.957665,0.787746,0.920000,0.921875,1.000000,0.639822
164.760000,262.782000,4.000000,0.957665,0.803299,0.920000,0.976562,1.000000,0.691160
150.163000,271.387000,4.000000,0.957665,0.818358,0.920000,0.980469,1.000000,0.706934
135.119000,279.183000,4.000000,0.957665,0.832905,0.920000,0.906250,1.000000,0.665035
119.671000,286.145000,4.000000,0.957665,0.846923,0.920000,0.812500,1.000000,0.606274
103.867000,292.253000,4.000000,0.957665,0.860397,0.920000,0.699219,1.000000,0.530046
87.752000,297.489000,4.000000,0.957665,0.873315,0.920000,0.617188,1.000000,0.474886
71.375000,301.837000,4.000000,0.957665,0.885662,0.920000,0.589844,1.000000,0.460263
54.786000,305.285000,4.000000,0.957665,0.897425,0.920000,0.625000,1.000000,0.494174
38.033000,307.821000,4.000000,0.957665,0.908594,0.920000,0.718750,1.000000,0.575372
21.166000,309.438000,4.000000,0.957665,0.919156,0.920000,0.804688,1.000000,0.651655
4.236000,310.133000,4.000000,0.957665,0.929102,0.920000,0.828125,1.000000,0.677892
-12.706000,309.901000,4.000000,0.957665,0.938422,0.920000,0.855469,1.000000,0.707300
-29.611000,308.745000,4.000000,0.957665,0.947107,0.920000,0.890625,1.000000,0.743182
-46.427000,306.667000,4.000000,0.957665,0.955148,0.920000,0.835938,1.000000,0.703470
-63.104000,303.674000,4.000000,0.957665,0.962538,0.920000,0.835938,1.000000,0.708913
-79.593000,299.775000,4.000000,0.957665,0.969271,0.920000,0.781250,1.000000,0.667170
-95.845000,294.981000,4.000000,0.957665,0.975339,0.920000,0.781250,1.000000,0.671347
-111.811000,289.307000,4.000000,0.957665,0.980738,0.920000,0.753906,1.000000,0.651436
-127.443000,282.769000,4.000000,0.957665,0.985463,0.920000,0.675781,1.000000,0.586743
-142.694000,275.388000,4.000000,0.957665,0.989508,0.920000,0.640625,1.000000,0.558502
-157.520000,267.184000,4.000000,0.957665,0.992870,0.920000,0.617188,1.000000,0.539897
-171.876000,258.184000,4.000000,0.957665,0.995547,0.920000,0.593750,1.000000,0.520795
-185.719000,248.412000,4.000000,0.957665,0.997535,0.920000,0.578125,1.000000,0.508102
-199.007000,237.900000,4.000000,0.957665,0.998833,0.920000,0.617188,1.000000,0.543140
-211.702000,226.677000,4.000000,0.957665,0.999440,0.920000,0.671875,1.000000,0.591625
-223.764000,214.778000,4.000000,0.957665,0.999355,0.920000,0.734375,1.000000,0.646605
-235.159000,202.238000,4.000000,0.957665,0.998578,0.920000,0.769531,1.000000,0.677033
-245.853000,189.094000,4.000000,0.957665,0.997111,0.920000,0.792969,1.000000,0.696628
-255.812000,175.386000,4.000000,0.957665,0.994953,0.920000,0.835938,1.000000,0.732787
-265.008000,161.155000,4.000000,0.957665,0.992108,0.920000,0.863281,1.000000,0.754593
-273.413000,146.443000,4.000000,0.957665,0.988578,0.920000,0.890625,1.000000,0.775724
-281.002000,131.293000,4.000000,0.957665,0.984366,0.920000,0.906250,1.000000,0.785970
-287.753000,115.752000,4.000000,0.957665,0.979476,0.920000,0.906250,1.000000,0.782066
-293.644000,99.865000,4.000000,0.957665,0.973912,0.920000,0.941406,1.000000,0.807790
-298.660000,83.681000,4.000000,0.957665,0.967680,0.920000,0.910156,1.000000,0.775978
-302.784000,67.246000,4.000000,0.957665,0.960785,0.920000,0.828125,1.000000,0.701009
-306.004000,50.611000,4.000000,0.957665,0.953235,0.920000,0.738281,1.000000,0.620045
-308.312000,33.825000,4.000000,0.957665,0.945035,0.920000,0.695312,1.000000,0.578934
-309.699000,16.938000,4.000000,0.957665,0.936193,0.920000,0.625000,1.000000,0.515522
-310.161000,0.000000,4.000000,0.957665,0.926719,0.920000,0.531250,1.000000,0.433759
-309.699000,-16.938000,4.000000,0.957665,0.916621,0.920000,0.617188,1.000000,0.498435
-308.312000,-33.825000,4.000000,0.957665,0.905909,0.920000,0.699219,1.000000,0.558083
-306.004000,-50.611000,4.000000,0.957665,0.894593,0.920000,0.777344,1.000000,0.612689
-302.784000,-67.246000,4.000000,0.957665,0.882686,0.920000,0.867188,1.000000,0.674405
-298.660000,-83.681000,4.000000,0.957665,0.870197,0.920000,0.953125,1.000000,0.730750
-293.644000,-99.865000,4.000000,0.957665,0.857142,0.920000,1.000000,1.000000,0.755187
-287.753000,-115.752000,4.000000,0.957665,0.843532,0.920000,1.000000,1.000000,0.743196
-281.002000,-131.293000,4.000000,0.957665,0.829383,0.920000,1.000000,1.000000,0.730730
-273.413000,-146.443000,4.000000,0.957665,0.814709,0.920000,1.000000,1.000000,0.717801
-265.008000,-161.155000,4.000000,0.957665,0.799528,0.920000,1.000000,1.000000,0.704425
-255.812000,-175.386000,4.000000,0.957665,0.783855,0.920000,1.000000,1.000000,0.690617
-245.853000,-189.094000,4.000000,0.957665,0.767710,0.920000,1.000000,1.000000,0.676392
-235.159000,-202.238000,4.000000,0.957665,0.751109,0.920000,0.960938,1.000000,0.635916
-223.764000,-214.778000,4.000000,0.957665,0.734077,0.920000,0.859375,1.000000,0.555809
-211.702000,-226.677000,4.000000,0.957665,0.716633,0.920000,0.753906,1.000000,0.476009
-199.007000,-237.900000,4.000000,0.957665,0.698800,0.920000,0.656250,1.000000,0.404039
-185.719000,-248.412000,4.000000,0.957665,0.680605,0.920000,0.617188,1.000000,0.370095
-171.876000,-258.184000,4.000000,0.957665,0.662072,0.920000,0.636719,1.000000,0.371410
-157.520000,-267.184000,4.000000,0.957665,0.643231,0.920000,0.765625,1.000000,0.433895
-142.694000,-275.388000,4.000000,0.957665,0.624113,0.920000,0.882812,1.000000,0.485437
-127.443000,-282.769000,4.000000,0.957665,0.604752,0.920000,0.968750,1.000000,0.516167
-111.811000,-289.307000,4.000000,0.957665,0.585183,0.920000,1.000000,1.000000,0.515577
-95.845000,-294.981000,4.000000,0.957665,0.565447,0.920000,1.000000,1.000000,0.498188
-79.593000,-299.775000,4.000000,0.957665,0.545587,0.920000,1.000000,1.000000,0.480690
-63.104000,-303.674000,4.000000,0.957665,0.525653,0.920000,1.000000,1.000000,0.463127
-46.427000,-306.667000,4.000000,0.957665,0.505698,0.920000,1.000000,1.000000,0.445546
-29.611000,-308.745000,4.000000,0.957665,0.485783,0.920000,1.000000,1.000000,0.428000
-12.706000,-309.901000,4.000000,0.957665,0.465977,0.920000,1.000000,1.000000,0.410549
4.236000,-310.133000,4.000000,0.957665,0.446357,0.920000,1.000000,1.000000,0.393263
21.166000,-309.438000,4.000000,0.957665,0.427010,0.920000,1.000000,1.000000,0.376218
38.033000,-307.821000,4.000000,0.957665,0.408038,0.920000,1.000000,1.000000,0.359503
54.786000,-305.285000,4.000000,0.957665,0.389558,0.920000,1.000000,1.000000,0.343221
71.375000,-301.837000,4.000000,0.957665,0.371700,0.920000,0.964844,1.000000,0.315974
87.752000,-297.489000,4.000000,0.957665,0.354616,0.920000,0.867188,1.000000,0.270940
103.867000,-292.253000,4.000000,0.957665,0.338478,0.920000,0.816406,1.000000,0.243466
119.671000,-286.145000,4.000000,0.957665,0.323480,0.920000,0.843750,1.000000,0.240471
135.119000,-279.183000,4.000000,0.957665,0.309834,0.920000,0.910156,1.000000,0.248454
150.163000,-271.387000,4.000000,0.957665,0.297771,0.920000,1.000000,1.000000,0.262351
164.760000,-262.782000,4.000000,0.957665,0.287526,0.920000,1.000000,1.000000,0.253325
178.864000,-253.393000,4.000000,0.957665,0.279333,0.920000,1.000000,1.000000,0.246107
192.435000,-243.247000,4.000000,0.957665,0.273402,0.920000,1.000000,0.992188,0.238999
205.431000,-232.375000,4.000000,0.957665,0.269899,0.920000,1.000000,0.968750,0.230364
217.814000,-220.810000,4.000000,0.957665,0.268931,0.920000,1.000000,0.976562,0.231389
229.548000,-208.586000,4.000000,0.957665,0.270527,0.920000,1.000000,0.976562,0.232762
240.596000,-195.739000,4.000000,0.957665,0.274638,0.920000,1.000000,1.000000,0.241970
250.926000,-182.308000,4.000000,0.957665,0.281142,0.920000,1.000000,1.000000,0.247701
260.507000,-168.333000,4.000000,0.957665,0.289859,0.920000,1.000000,1.000000,0.255381
269.311000,-153.856000,4.000000,0.957665,0.300571,0.920000,1.000000,1.000000,0.264819
277.311000,-138.920000,4.000000,0.957665,0.313045,0.920000,1.000000,1.000000,0.275809
284.484000,-123.569000,4.000000,0.957665,0.327043,0.920000,1.000000,1.000000,0.288142
290.807000,-107.849000,4.000000,0.957665,0.342340,0.920000,1.000000,1.000000,0.301620
296.263000,-91.807000,4.000000,0.957665,0.358728,0.920000,1.000000,1.000000,0.316058
300.834000,-75.492000,4.000000,0.957665,0.376016,0.920000,1.000000,1.000000,0.331290
304.508000,-58.951000,4.000000,0.957665,0.394040,0.920000,1.000000,1.000000,0.347170
307.273000,-42.234000,4.000000,0.957665,0.412653,0.920000,1.000000,1.000000,0.363569
309.120000,-25.391000,4.000000,0.957665,0.431726,0.920000,1.000000,1.000000,0.380373
310.046000,-8.472000,4.000000,0.957665,0.451149,0.920000,1.000000,1.000000,0.397486
323.275000,15.517000,4.000000,0.956291,0.476085,0.920000,1.000000,1.000000,0.418854
322.159000,30.999000,4.000000,0.956291,0.493653,0.920000,0.937500,1.000000,0.407166
320.302000,46.409000,4.000000,0.956291,0.511271,0.920000,0.695312,1.000000,0.312758
317.709000,61.712000,4.000000,0.956291,0.528894,0.920000,0.687500,1.000000,0.319904
314.385000,76.874000,4.000000,0.956291,0.546485,0.920000,0.921875,1.000000,0.443229
310.337000,91.859000,4.000000,0.956291,0.564009,0.920000,0.992188,1.000000,0.492332
305.576000,106.632000,4.000000,0.956291,0.581431,0.920000,1.000000,1.000000,0.511536
300.112000,121.160000,4.000000,0.956291,0.598723,0.920000,1.000000,1.000000,0.526749
293.958000,135.410000,4.000000,0.956291,0.615858,0.920000,1.000000,1.000000,0.541824
287.128000,149.348000,4.000000,0.956291,0.632810,0.920000,0.949219,1.000000,0.528467
279.637000,162.942000,4.000000,0.956291,0.649557,0.920000,0.742188,1.000000,0.424140
271.503000,176.162000,4.000000,0.956291,0.666077,0.920000,0.562500,1.000000,0.329629
262.745000,188.977000,4.000000,0.956291,0.682350,0.920000,0.722656,1.000000,0.433827
253.383000,201.357000,4.000000,0.956291,0.698356,0.920000,0.839844,1.000000,0.516004
243.437000,213.274000,4.000000,0.956291,0.714079,0.920000,0.777344,1.000000,0.488357
232.932000,224.700000,4.000000,0.956291,0.729501,0.920000,0.796875,1.000000,0.511439
221.891000,235.609000,4.000000,0.956291,0.744607,0.920000,0.804688,1.000000,0.527148
210.339000,245.977000,4.000000,0.956291,0.759383,0.920000,0.828125,1.000000,0.553267
198.304000,255.779000,4.000000,0.956291,0.773813,0.920000,0.812500,1.000000,0.553143
185.813000,264.992000,4.000000,0.956291,0.787884,0.920000,0.589844,1.000000,0.408862
172.894000,273.596000,4.000000,0.956291,0.801585,0.920000,0.640625,1.000000,0.451784
159.578000,281.571000,4.000000,0.956291,0.814902,0.920000,0.832031,1.000000,0.596517
145.894000,288.898000,4.000000,0.956291,0.827825,0.920000,0.960938,1.000000,0.699861
131.875000,295.561000,4.000000,0.956291,0.840343,0.920000,0.992188,1.000000,0.733548
117.553000,301.544000,4.000000,0.956291,0.852445,0.920000,1.000000,1.000000,0.749971
102.960000,306.833000,4.000000,0.956291,0.864121,0.920000,0.976562,1.000000,0.742425
88.131000,311.416000,4.000000,0.956291,0.875363,0.920000,0.808594,1.000000,0.622725
73.099000,315.284000,4.000000,0.956291,0.886161,0.920000,0.644531,1.000000,0.502498
57.898000,318.426000,4.000000,0.956291,0.896507,0.920000,0.625000,1.000000,0.492960
42.565000,320.836000,4.000000,0.956291,0.906393,0.920000,0.753906,1.000000,0.601190
27.134000,322.507000,4.000000,0.956291,0.915812,0.920000,0.925781,1.000000,0.745921
